decision_time,ticker,retrieved_note,note_event_time,days_in_future,position_taken,next_day_return
2026-03-30T21:00:00+00:00,CRDX,Sell-side downgrades CRDX to Underweight after the May news; price targets cut across the street.,2026-05-08T13:30:00,38.7,-1,0.019095
2026-03-30T21:00:00+00:00,HLIO,HLIO raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-10T12:00:00,10.6,1,-0.007797
2026-03-30T21:00:00+00:00,HLIO,Sell-side downgrades HLIO to Underweight after the May news; price targets cut across the street.,2026-05-08T13:30:00,38.7,1,-0.007797
2026-03-30T21:00:00+00:00,NMBS,NMBS raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-17T12:00:00,17.6,1,0.001086
2026-03-30T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,27.6,1,-0.015867
2026-03-31T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,80.7,0,0.001268
2026-03-31T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,79.6,0,0.001268
2026-03-31T21:00:00+00:00,HLIO,HLIO raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-10T12:00:00,9.6,1,0.003828
2026-03-31T21:00:00+00:00,HLIO,Sell-side upgrades HLIO to Overweight after the April news; price targets raised across the street.,2026-04-11T13:30:00,10.7,1,0.003828
2026-03-31T21:00:00+00:00,NMBS,NMBS raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-17T12:00:00,16.6,1,-0.002508
2026-03-31T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the April news; price targets raised across the street.,2026-04-18T13:30:00,17.7,1,-0.002508
2026-03-31T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,26.6,0,0.006609
2026-03-31T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,27.7,0,0.006609
2026-04-01T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,79.7,0,0.004677
2026-04-01T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,78.6,0,0.004677
2026-04-01T21:00:00+00:00,HLIO,HLIO raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-10T12:00:00,8.6,1,-0.008183
2026-04-01T21:00:00+00:00,HLIO,Sell-side upgrades HLIO to Overweight after the April news; price targets raised across the street.,2026-04-11T13:30:00,9.7,1,-0.008183
2026-04-01T21:00:00+00:00,NMBS,NMBS raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-17T12:00:00,15.6,1,0.005327
2026-04-01T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the April news; price targets raised across the street.,2026-04-18T13:30:00,16.7,1,0.005327
2026-04-01T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,25.6,1,-0.003554
2026-04-01T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,26.7,1,-0.003554
2026-04-02T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,78.7,0,0.005737
2026-04-02T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,77.6,0,0.005737
2026-04-02T21:00:00+00:00,HLIO,HLIO raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-10T12:00:00,7.6,1,0.003598
2026-04-02T21:00:00+00:00,HLIO,Sell-side upgrades HLIO to Overweight after the April news; price targets raised across the street.,2026-04-11T13:30:00,8.7,1,0.003598
2026-04-02T21:00:00+00:00,NMBS,NMBS raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-17T12:00:00,14.6,1,-0.026077
2026-04-02T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the April news; price targets raised across the street.,2026-04-18T13:30:00,15.7,1,-0.026077
2026-04-02T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,24.6,1,0.022811
2026-04-02T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,25.7,1,0.022811
2026-04-03T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,77.7,0,-0.010834
2026-04-03T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,76.6,0,-0.010834
2026-04-03T21:00:00+00:00,HLIO,HLIO raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-10T12:00:00,6.6,1,0.008972
2026-04-03T21:00:00+00:00,HLIO,Sell-side upgrades HLIO to Overweight after the April news; price targets raised across the street.,2026-04-11T13:30:00,7.7,1,0.008972
2026-04-03T21:00:00+00:00,NMBS,NMBS raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-17T12:00:00,13.6,1,-0.002962
2026-04-03T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the April news; price targets raised across the street.,2026-04-18T13:30:00,14.7,1,-0.002962
2026-04-03T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,23.6,1,-0.017567
2026-04-03T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,24.7,1,-0.017567
2026-04-06T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,74.7,0,0.007315
2026-04-06T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,73.6,0,0.007315
2026-04-06T21:00:00+00:00,HLIO,HLIO raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-10T12:00:00,3.6,1,-0.001602
2026-04-06T21:00:00+00:00,HLIO,Sell-side upgrades HLIO to Overweight after the April news; price targets raised across the street.,2026-04-11T13:30:00,4.7,1,-0.001602
2026-04-06T21:00:00+00:00,NMBS,NMBS raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-17T12:00:00,10.6,1,-0.019339
2026-04-06T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the April news; price targets raised across the street.,2026-04-18T13:30:00,11.7,1,-0.019339
2026-04-06T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,20.6,1,0.010497
2026-04-06T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,21.7,1,0.010497
2026-04-07T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,73.7,0,-0.001522
2026-04-07T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,72.6,0,-0.001522
2026-04-07T21:00:00+00:00,HLIO,HLIO raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-10T12:00:00,2.6,1,-0.012226
2026-04-07T21:00:00+00:00,HLIO,Sell-side upgrades HLIO to Overweight after the April news; price targets raised across the street.,2026-04-11T13:30:00,3.7,1,-0.012226
2026-04-07T21:00:00+00:00,NMBS,NMBS raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-17T12:00:00,9.6,1,0.010815
2026-04-07T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the April news; price targets raised across the street.,2026-04-18T13:30:00,10.7,1,0.010815
2026-04-07T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,19.6,1,0.005559
2026-04-07T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,20.7,1,0.005559
2026-04-08T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,72.7,0,0.013598
2026-04-08T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,71.6,0,0.013598
2026-04-08T21:00:00+00:00,HLIO,HLIO raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-10T12:00:00,1.6,1,0.013796
2026-04-08T21:00:00+00:00,HLIO,Sell-side upgrades HLIO to Overweight after the April news; price targets raised across the street.,2026-04-11T13:30:00,2.7,1,0.013796
2026-04-08T21:00:00+00:00,NMBS,NMBS raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-17T12:00:00,8.6,1,-0.001343
2026-04-08T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the April news; price targets raised across the street.,2026-04-18T13:30:00,9.7,1,-0.001343
2026-04-08T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,18.6,1,0.01258
2026-04-08T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,19.7,1,0.01258
2026-04-09T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,71.7,0,-0.002094
2026-04-09T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,70.6,0,-0.002094
2026-04-09T21:00:00+00:00,HLIO,HLIO raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-10T12:00:00,0.6,1,0.030601
2026-04-09T21:00:00+00:00,HLIO,Sell-side upgrades HLIO to Overweight after the April news; price targets raised across the street.,2026-04-11T13:30:00,1.7,1,0.030601
2026-04-09T21:00:00+00:00,NMBS,NMBS raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-17T12:00:00,7.6,1,0.009879
2026-04-09T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the April news; price targets raised across the street.,2026-04-18T13:30:00,8.7,1,0.009879
2026-04-09T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,17.6,1,0.003852
2026-04-09T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,18.7,1,0.003852
2026-04-10T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,70.7,0,-0.005359
2026-04-10T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,69.6,0,-0.005359
2026-04-10T21:00:00+00:00,HLIO,Sell-side upgrades HLIO to Overweight after the April news; price targets raised across the street.,2026-04-11T13:30:00,0.7,1,-0.011527
2026-04-10T21:00:00+00:00,NMBS,NMBS raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-17T12:00:00,6.6,1,0.0196
2026-04-10T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the April news; price targets raised across the street.,2026-04-18T13:30:00,7.7,1,0.0196
2026-04-10T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,16.6,1,-0.004475
2026-04-10T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,17.7,1,-0.004475
2026-04-13T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,67.7,0,-0.018094
2026-04-13T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,66.6,0,-0.018094
2026-04-13T21:00:00+00:00,NMBS,NMBS raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-17T12:00:00,3.6,1,0.003693
2026-04-13T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the April news; price targets raised across the street.,2026-04-18T13:30:00,4.7,1,0.003693
2026-04-13T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,13.6,1,0.025962
2026-04-13T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,14.7,1,0.025962
2026-04-14T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,66.7,0,0.000969
2026-04-14T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,65.6,0,0.000969
2026-04-14T21:00:00+00:00,NMBS,NMBS raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-17T12:00:00,2.6,1,-0.000536
2026-04-14T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the April news; price targets raised across the street.,2026-04-18T13:30:00,3.7,1,-0.000536
2026-04-14T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,12.6,1,0.008434
2026-04-14T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,13.7,1,0.008434
2026-04-15T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,65.7,0,0.008451
2026-04-15T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,64.6,0,0.008451
2026-04-15T21:00:00+00:00,NMBS,NMBS raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-17T12:00:00,1.6,1,0.012729
2026-04-15T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the April news; price targets raised across the street.,2026-04-18T13:30:00,2.7,1,0.012729
2026-04-15T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,11.6,1,0.020416
2026-04-15T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,12.7,1,0.020416
2026-04-16T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,64.7,0,-0.007961
2026-04-16T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,63.6,0,-0.007961
2026-04-16T21:00:00+00:00,NMBS,NMBS raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-17T12:00:00,0.6,1,0.067679
2026-04-16T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the April news; price targets raised across the street.,2026-04-18T13:30:00,1.7,1,0.067679
2026-04-16T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,10.6,1,0.017359
2026-04-16T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,11.7,1,0.017359
2026-04-17T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,63.7,0,0.001443
2026-04-17T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,62.6,0,0.001443
2026-04-17T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the April news; price targets raised across the street.,2026-04-18T13:30:00,0.7,1,0.013712
2026-04-17T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,9.6,1,0.013291
2026-04-17T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,10.7,1,0.013291
2026-04-20T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,60.7,0,0.009238
2026-04-20T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,59.6,0,0.009238
2026-04-20T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,6.6,1,-0.017053
2026-04-20T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,7.7,1,-0.017053
2026-04-21T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,59.7,0,0.001064
2026-04-21T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,58.6,0,0.001064
2026-04-21T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,5.6,1,0.007007
2026-04-21T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,6.7,1,0.007007
2026-04-22T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,58.7,0,-0.002616
2026-04-22T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,57.6,0,-0.002616
2026-04-22T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,4.6,1,0.014718
2026-04-22T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,5.7,1,0.014718
2026-04-23T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,57.7,0,0.011746
2026-04-23T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,56.6,0,0.011746
2026-04-23T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,3.6,1,-0.014724
2026-04-23T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,4.7,1,-0.014724
2026-04-24T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,56.7,0,-0.005837
2026-04-24T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,55.6,0,-0.005837
2026-04-24T21:00:00+00:00,QNTA,QNTA raises FY outlook in an unscheduled April update; cites strong demand and expanding margins.,2026-04-27T12:00:00,2.6,1,0.058593
2026-04-24T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,3.7,1,0.058593
2026-04-27T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,53.7,0,0.016918
2026-04-27T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,52.6,0,0.016918
2026-04-27T21:00:00+00:00,QNTA,Sell-side upgrades QNTA to Overweight after the April news; price targets raised across the street.,2026-04-28T13:30:00,0.7,1,-0.007811
2026-04-28T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,52.7,0,0.001027
2026-04-28T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,51.6,0,0.001027
2026-04-29T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,51.7,0,-0.004598
2026-04-29T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,50.6,0,-0.004598
2026-04-30T21:00:00+00:00,AVLN,Sell-side upgrades AVLN to Overweight after the May news; price targets raised across the street.,2026-05-08T13:30:00,7.7,1,-0.000167
2026-04-30T21:00:00+00:00,CRDX,Sell-side downgrades CRDX to Underweight after the May news; price targets cut across the street.,2026-05-08T13:30:00,7.7,-1,0.009197
2026-04-30T21:00:00+00:00,HLIO,Sell-side downgrades HLIO to Underweight after the May news; price targets cut across the street.,2026-05-08T13:30:00,7.7,-1,-0.018346
2026-04-30T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the May news; price targets raised across the street.,2026-05-12T13:30:00,11.7,1,-0.012571
2026-04-30T21:00:00+00:00,QNTA,Sell-side downgrades QNTA to Underweight after the May news; price targets cut across the street.,2026-05-16T13:30:00,15.7,1,-0.012157
2026-04-30T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,25.7,1,-0.004255
2026-04-30T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,24.6,1,-0.004255
2026-05-01T21:00:00+00:00,AVLN,Sell-side upgrades AVLN to Overweight after the May news; price targets raised across the street.,2026-05-08T13:30:00,6.7,1,0.003259
2026-05-01T21:00:00+00:00,CRDX,Sell-side downgrades CRDX to Underweight after the May news; price targets cut across the street.,2026-05-08T13:30:00,6.7,-1,0.007922
2026-05-01T21:00:00+00:00,HLIO,Sell-side downgrades HLIO to Underweight after the May news; price targets cut across the street.,2026-05-08T13:30:00,6.7,-1,-0.01135
2026-05-01T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the May news; price targets raised across the street.,2026-05-12T13:30:00,10.7,1,0.008066
2026-05-01T21:00:00+00:00,QNTA,Sell-side downgrades QNTA to Underweight after the May news; price targets cut across the street.,2026-05-16T13:30:00,14.7,1,0.00106
2026-05-01T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,24.7,1,0.012784
2026-05-01T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,23.6,1,0.012784
2026-05-04T21:00:00+00:00,AVLN,Sell-side upgrades AVLN to Overweight after the May news; price targets raised across the street.,2026-05-08T13:30:00,3.7,1,-0.002548
2026-05-04T21:00:00+00:00,CRDX,Sell-side downgrades CRDX to Underweight after the May news; price targets cut across the street.,2026-05-08T13:30:00,3.7,-1,-0.011352
2026-05-04T21:00:00+00:00,HLIO,Sell-side downgrades HLIO to Underweight after the May news; price targets cut across the street.,2026-05-08T13:30:00,3.7,-1,0.009429
2026-05-04T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the May news; price targets raised across the street.,2026-05-12T13:30:00,7.7,1,0.001293
2026-05-04T21:00:00+00:00,QNTA,Sell-side downgrades QNTA to Underweight after the May news; price targets cut across the street.,2026-05-16T13:30:00,11.7,0,-0.006476
2026-05-04T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,21.7,1,0.004942
2026-05-04T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,20.6,1,0.004942
2026-05-05T21:00:00+00:00,AVLN,Sell-side upgrades AVLN to Overweight after the May news; price targets raised across the street.,2026-05-08T13:30:00,2.7,1,-0.005133
2026-05-05T21:00:00+00:00,CRDX,Sell-side downgrades CRDX to Underweight after the May news; price targets cut across the street.,2026-05-08T13:30:00,2.7,-1,-0.008751
2026-05-05T21:00:00+00:00,HLIO,Sell-side downgrades HLIO to Underweight after the May news; price targets cut across the street.,2026-05-08T13:30:00,2.7,-1,-0.009232
2026-05-05T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the May news; price targets raised across the street.,2026-05-12T13:30:00,6.7,1,-0.003029
2026-05-05T21:00:00+00:00,QNTA,Sell-side downgrades QNTA to Underweight after the May news; price targets cut across the street.,2026-05-16T13:30:00,10.7,0,0.014205
2026-05-05T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,20.7,1,6e-06
2026-05-05T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,19.6,1,6e-06
2026-05-06T21:00:00+00:00,AVLN,Sell-side upgrades AVLN to Overweight after the May news; price targets raised across the street.,2026-05-08T13:30:00,1.7,1,0.043276
2026-05-06T21:00:00+00:00,CRDX,Sell-side downgrades CRDX to Underweight after the May news; price targets cut across the street.,2026-05-08T13:30:00,1.7,-1,-0.048089
2026-05-06T21:00:00+00:00,HLIO,Sell-side downgrades HLIO to Underweight after the May news; price targets cut across the street.,2026-05-08T13:30:00,1.7,-1,-0.062901
2026-05-06T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the May news; price targets raised across the street.,2026-05-12T13:30:00,5.7,1,0.007765
2026-05-06T21:00:00+00:00,QNTA,Sell-side downgrades QNTA to Underweight after the May news; price targets cut across the street.,2026-05-16T13:30:00,9.7,0,-0.001419
2026-05-06T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,19.7,1,-0.009123
2026-05-06T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,18.6,1,-0.009123
2026-05-07T21:00:00+00:00,AVLN,Sell-side upgrades AVLN to Overweight after the May news; price targets raised across the street.,2026-05-08T13:30:00,0.7,1,-0.000908
2026-05-07T21:00:00+00:00,CRDX,Sell-side downgrades CRDX to Underweight after the May news; price targets cut across the street.,2026-05-08T13:30:00,0.7,-1,-0.026678
2026-05-07T21:00:00+00:00,HLIO,Sell-side downgrades HLIO to Underweight after the May news; price targets cut across the street.,2026-05-08T13:30:00,0.7,-1,-0.002334
2026-05-07T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the May news; price targets raised across the street.,2026-05-12T13:30:00,4.7,1,-0.006372
